,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
181,-94.72084680695387,-97.69021139837461,-101.8582192234151,-104.04972467969952,-111.64007895799591,-110.33681439063665,-110.29483204522072,-113.80975083284805,-117.29854599560694,-116.05251064596384,-114.55896218230828,-113.53555115840365,-104.60416685927436,-108.41940592622578,-105.40823324544772,-97.7439080804069,-92.55308227768906,-91.10155456113009,-91.82035356312485,-86.72547631187281,-86.08892598417256,-80.50616470686221,-81.74061987443022,-78.59608738594198,-84.39339896767596,-86.02479622700407,-83.53963889984527,-85.58661341117673,-84.79845150887746,-83.36391918190995
182,-94.69572858324717,-97.72266052602691,-101.93610469663564,-104.29445654896982,-111.58971550358997,-110.42241814846639,-110.19781646686117,-113.71148534096375,-117.28879544233494,-116.09715208700342,-114.56870500297643,-113.68798743305516,-104.71101815813562,-108.40578240532808,-105.2887418984955,-97.80424512737856,-92.53206085447621,-91.09346418366667,-91.80233674359546,-86.80667452008488,-86.02447016944285,-80.49413077506826,-81.61691441393066,-78.43378891035296,-84.54324780539066,-85.97490551436086,-83.47185539164315,-85.53461001778298,-84.69435571749605,-83.36645410215631
183,-94.56773334476136,-97.69164807503806,-101.87628253784344,-104.22428102860775,-111.55925840679653,-110.3160483259753,-110.16073844143244,-113.33780797688831,-117.37338628571918,-116.16688636291263,-114.58559550069182,-113.71915361039765,-104.80848690899,-108.29367221782856,-105.08667880508361,-97.88631825033562,-92.26503828930814,-91.10319640519461,-92.06157893692124,-86.87457995805254,-86.17911137191892,-80.31085150543947,-81.73796162116882,-78.53042529567702,-84.6487717185639,-85.97074066206469,-83.3993813904778,-85.47307351427968,-84.69222745132481,-83.29720046686674
184,-94.77603070931569,-97.6665819566832,-101.89529970202933,-104.40497397603433,-111.49181190210591,-110.52261164684296,-110.16774529034116,-113.19922638364768,-117.33102284248538,-116.15081981958092,-114.64477608043144,-113.68650694896887,-104.88336211794466,-108.42483003980267,-105.25304242178993,-97.83058629532039,-92.29575871832672,-91.31248496529888,-92.19839622788163,-86.77420436097003,-86.3767991336004,-80.24419227346542,-81.68129493672143,-78.53706414948891,-84.66967768700957,-85.71582441331971,-83.21640649405917,-85.51422593243313,-84.66179361176219,-83.29869245304056
185,-94.7098493884636,-97.6554676233735,-101.5044229286592,-104.63105200069766,-111.06168284062228,-110.72142364437907,-110.4522098796721,-113.24098606574192,-117.19037680270607,-116.49099515391308,-114.13196158015323,-113.36240369659046,-104.84863195097022,-108.38856944869119,-105.04379415414465,-97.58970337340135,-91.96583250109157,-91.15222977810704,-91.91242420879796,-86.90776198994439,-86.16293156601104,-80.17032722271684,-81.27750385812851,-78.75098948849758,-84.60055033120682,-85.95712366905855,-83.12276873582408,-85.27305889675964,-84.70180393007226,-83.52410519503103
186,-94.92336387168544,-97.77215723558818,-101.48821453865902,-104.7105032565763,-111.13854966606748,-110.76264397965579,-110.31614148866443,-113.17850891413791,-117.112741547741,-116.65497912850617,-114.06222325111662,-113.40331266710065,-104.71712219278436,-108.46742002468724,-104.86194063802363,-97.59414599567654,-92.02378304594318,-91.16644650442876,-92.0659388286294,-86.93936873626471,-86.35561735196536,-80.0895193080994,-81.3186266901097,-79.08163615946518,-84.67194909712912,-85.9183035047231,-83.07121883762656,-85.39078976505134,-84.52558847728946,-83.52807344199239
187,-95.00795248055667,-97.47046202201885,-101.16187043650292,-104.61089737103207,-111.12993112006907,-110.71226557067477,-110.2891262947354,-113.02567434701714,-117.23739683919314,-116.8533127369044,-113.99712800602693,-113.62147716153397,-104.82872404263392,-108.3748226473016,-104.92913615038732,-97.76105076388116,-92.0450754351218,-91.14330224045275,-92.0021512942847,-86.95299849842309,-86.26609807995618,-80.08077183266596,-81.05455292899364,-79.21344858117625,-84.6779319720811,-85.95621710584167,-83.15872622611971,-85.3205427534135,-84.58019750583827,-83.53334600243171
188,-95.02676184588398,-97.54545914727257,-101.23517346556628,-104.70473882925762,-111.24605392039122,-110.55712527069646,-110.23024982009845,-113.18656944862593,-117.24106987776979,-117.05298161666119,-114.04825701120113,-113.51321787294226,-104.76172362287538,-108.50345794338675,-104.87681938753718,-97.74798865333473,-92.0802686220668,-91.03439732376032,-91.99217608544348,-87.14915076871355,-86.32181375854097,-80.20533683272981,-81.06648327294307,-79.36619209607629,-84.65495159797304,-85.99267846639361,-83.34119902988049,-85.2769769829974,-84.62606173934022,-83.6087778911943
189,-95.00193545878417,-97.44492025365616,-101.27021762217484,-104.50627509416942,-111.26050348047872,-110.45640838785222,-110.26671664580165,-113.24815654669528,-117.05377116815808,-117.43831825452617,-114.14103794696834,-113.5721316072858,-104.56060623933968,-108.58002582660191,-104.98746509054507,-97.830119906543,-91.97117157177104,-91.22575518591911,-91.98432665610353,-87.06623291585672,-86.30805347373501,-80.3156407068133,-80.91108803516097,-79.40259024861354,-84.7550063561485,-85.92817126810426,-83.26697421015113,-85.4553892057694,-84.6722602315993,-83.72759594179216
190,-94.92716994814938,-97.48931648543017,-101.1565829639194,-104.34135520916101,-111.33195424456565,-110.25474303306648,-110.41570505152653,-113.20383701294114,-116.9175897913788,-117.04918174272036,-114.15368654686016,-113.5416277337158,-104.75152541963705,-108.87581993499549,-104.96074958160048,-97.41982963195626,-91.9994466070709,-91.27878921087344,-91.81000812239957,-87.09755550375908,-86.15178064031468,-80.33746873023719,-80.85628581022759,-79.41559147488759,-84.71857542729435,-86.07960076139197,-83.34717055319022,-85.41550715146668,-84.65450793242478,-83.98385885379426
191,-94.72356870339533,-97.31848105897687,-101.15281437502307,-104.44016933400081,-111.3778547058652,-110.07202519843048,-110.5839976484187,-113.20335017060536,-116.72679177444921,-117.21154583437384,-114.08485845567958,-113.55425641461954,-104.84868210319787,-108.90029508924907,-105.14851450551816,-97.3194163457815,-92.2797014760428,-91.40614892235362,-91.78583164791408,-87.1332871673494,-86.11465513514796,-80.44254603529055,-81.0406908491938,-79.56178237018572,-84.71909557356577,-86.1804924794834,-83.41806163066808,-85.36022715399454,-84.68464364724531,-83.98415130181975
192,-94.78171064370828,-97.41322411428742,-101.12871688881253,-104.5535952272796,-111.83882483121339,-110.1660471448978,-110.38770608546211,-113.28365045136506,-116.84670718506983,-117.45861837377977,-114.11467372958523,-113.7265813291873,-104.7494970101475,-108.94278500696002,-105.24268503525587,-97.2835303194634,-92.01054748097998,-91.43669169155862,-91.85254758591496,-86.96729453549061,-86.00981208010072,-80.41220232703294,-80.98383635687141,-79.30863985157698,-84.78373375920255,-86.22832625632832,-83.4057238282626,-85.32141522188012,-84.99512014526405,-84.14767579502562
193,-94.8256171967768,-97.49754038375468,-101.00073030673401,-104.64022039843557,-111.8748546733008,-110.09974307841755,-110.28932937226061,-113.39203527932985,-116.85654900838374,-117.38421867084473,-114.14898398637393,-113.63176876633112,-105.05085514473375,-108.87708811521975,-105.21037660177844,-97.20394012896287,-91.92367444670431,-91.17844324611774,-91.83148620245942,-87.13965049511947,-85.98440965041087,-80.40117873899109,-80.95198220817316,-79.4393190482837,-84.9660784465939,-86.05960613070407,-83.76486876219462,-85.44327154111032,-84.96264673077478,-84.08160756259585
194,-94.89413274507805,-97.41997624528463,-101.211617598006,-104.55310879873613,-111.7859078056061,-110.20263521877044,-110.42336580692684,-113.35883135506246,-116.85022591871787,-117.14593177281724,-114.21680181280959,-113.73196962933831,-105.00339422110306,-108.89187031953986,-105.08205849587422,-96.98816437432335,-92.05142097921974,-91.07716641920311,-91.74216376574893,-87.04113463819867,-86.06993907377773,-80.28428582673244,-81.00065837699522,-79.4595327896571,-85.10029192791266,-86.05592556340906,-83.64686618751983,-85.42773725898638,-85.01297351362341,-84.0982036312572
195,-94.83868333818853,-97.3259840864339,-101.01403256658234,-104.7048244063364,-111.74291612594376,-110.11878275406266,-110.18210347572519,-113.58112333300272,-116.64039785285588,-117.30092258603997,-114.01126628932495,-113.71089370981159,-104.70063527904044,-108.59434692472226,-105.38921499577512,-97.18002943716472,-92.2454712499813,-90.78934566298585,-91.66251206854945,-87.24883090291414,-86.25084709965134,-80.07794669768131,-81.16071037884511,-79.48397550653235,-84.89468941714921,-86.06918630702728,-83.82294817631828,-85.43952237726451,-85.11353044170318,-83.84695963930135
196,-95.06367986686217,-97.13902888111618,-100.83501116765052,-104.57104552587558,-111.79773271456591,-110.29291552179603,-110.17301912477734,-113.44587824756391,-116.30734142421507,-117.18178418687845,-114.28550913253216,-113.31798405685824,-104.76747245945812,-108.61427881166584,-105.29438701443286,-97.36992352220177,-92.24333608268242,-90.98788463007159,-91.78609640198242,-87.40747533941517,-86.15028102911874,-80.11565716743502,-80.9831783212847,-79.48982688169137,-85.04849369787614,-85.85228008545475,-83.66125510961342,-85.28790649294024,-85.41153868500233,-83.68628112011994
197,-94.6347788633157,-97.17841952275492,-100.81179050808228,-104.66649038115045,-111.87057484296044,-110.205232186705,-110.00804066406934,-113.54617650257556,-116.45090256802524,-117.27368373744807,-114.0998742738093,-113.39207467966828,-104.943993372162,-108.84958828191233,-105.68809719836449,-97.1302560517658,-92.28235940043217,-90.99118680293425,-91.800645880459,-87.30015807931333,-86.19449393636187,-80.0870604227097,-80.8396636314431,-79.79838879075048,-84.86428226533525,-85.92059468187956,-83.65458563282458,-85.22673222467243,-85.4948692817004,-83.60227797232687
198,-94.80314769708478,-97.14797697035435,-100.85953760883181,-104.95044577479293,-111.73367471138708,-110.11120458949082,-110.10526021935138,-113.8983451479323,-116.15401050569098,-117.4334709222751,-114.24963426759003,-113.52573660506143,-104.99739921626848,-108.89817345003773,-105.9875319923207,-96.94727616285178,-92.23704232502402,-90.75373922756012,-91.74423327849453,-87.28140948355636,-86.27837123711734,-80.04622540104604,-80.84834677354522,-79.7890938084349,-85.16985511533045,-85.7159269732193,-83.60610930628172,-85.63444491623302,-85.39927476691372,-83.71921710510962
199,-94.73190738542154,-97.14157618852789,-100.85275423434601,-104.97997652680202,-111.72635884959207,-110.10925246507131,-110.06820067648577,-113.91955949152523,-116.0275719614797,-117.5840786677428,-114.22878386182693,-113.44831061043217,-105.01503243953019,-109.02446615800095,-106.02730792919853,-97.20364397115414,-92.26340996776838,-90.82221283430265,-91.69866496554764,-87.24744846126302,-86.2460653738108,-79.90568798168677,-80.89350432068933,-79.69610715725139,-85.0460811353416,-85.65721289147262,-83.67296769558936,-85.68345095761507,-85.33538058516358,-83.80438770543911
200,-94.79250963517525,-97.18516753699367,-101.232070390458,-104.71074567737772,-111.51643768985207,-110.02050531651777,-110.15861117326189,-114.0678706515907,-116.01893561814276,-117.49564049556258,-114.22640071615078,-113.47357525320113,-104.63152657813252,-108.75090156261506,-105.91953549025915,-97.12186660049869,-92.16119464760735,-90.73331456574991,-91.6009699963778,-87.14213778503661,-86.31892644868775,-79.78000031451657,-80.69722463823443,-79.8080963823626,-84.93630440581079,-85.54567394126848,-83.95607273093611,-85.36284551374767,-85.28030890076106,-84.16478066600172
201,-94.54467910464494,-97.08772859780589,-101.29640703910182,-104.64005058394163,-111.53901519408132,-110.0568901344984,-110.10532660673645,-113.89797558256593,-116.00874701912808,-117.36942884959383,-114.32975134038351,-113.62338259747872,-104.73718895939207,-108.63142138470813,-105.93429399739101,-97.03813213537026,-92.2019424065782,-90.5652126772201,-91.86642516135832,-87.03813010346668,-86.31492865975359,-79.80892208190144,-80.51691753650772,-79.91832659346328,-85.15188483115324,-85.64294623062136,-83.88409070109523,-85.36021359667906,-85.34906374179955,-84.28180796158476
202,-94.70527022609194,-96.97207619035001,-101.33087468746227,-104.69355069967533,-111.2336061086908,-109.97222132447027,-110.08506588008491,-113.71898389839735,-115.76695480517809,-117.37617355426914,-114.17296598440525,-113.75726687330754,-104.7762697322065,-108.61194869308,-105.8118106539257,-97.06762324663731,-92.12425146234885,-90.71512954145122,-91.81546190289716,-86.8721163234944,-86.32750852848167,-79.79477040387981,-80.1795095347926,-79.90815154779682,-85.288671324266,-85.54297511610697,-83.98289894051261,-85.18099208377826,-85.23422270378498,-84.35136747877182
203,-94.79033990723536,-96.75873511275243,-101.37286922679802,-104.8788203008985,-111.32029915070305,-109.71852764495274,-110.18449402134024,-113.69706233882103,-115.75763672213662,-117.1828380210535,-114.38846288265914,-113.82280223282991,-104.79157131282376,-109.02974060300869,-105.59682366444703,-97.17423441156413,-91.87215965930557,-90.8206149408666,-91.66593941306732,-86.96429148018203,-86.4226268388967,-79.72432183588204,-80.10326836615978,-79.59028893750526,-85.26786434783902,-85.45835943350268,-83.83364748665184,-85.03569910851644,-84.86994023709438,-84.50903306298324
204,-94.92869916620228,-96.7717853499771,-101.42631050196732,-104.96794217304279,-111.3355920444496,-109.66206251226907,-110.28980556196696,-113.7563476214635,-115.84702749818051,-117.29591259175756,-114.48723279042018,-113.60679495145465,-104.70969433110375,-108.90546147651511,-105.6194513652317,-96.98774457068833,-91.85829176867792,-91.04472142450858,-91.74407553150837,-86.90540505673981,-86.5837771008115,-79.61731631061723,-80.15893692025236,-79.63902035047867,-85.19872682576847,-85.43648694611738,-83.73919358237474,-84.96083221935622,-84.89400861552093,-84.38755337487255
205,-94.98198080524766,-96.41724599991005,-101.59931556563745,-104.97397915377881,-111.29849286778918,-109.65907396978116,-110.19906697497159,-113.7499712886503,-115.75327351304632,-117.27254091304633,-114.5126538286859,-113.43292725032254,-104.67533823635904,-108.97340450586383,-105.5605688521246,-97.17539018222904,-91.9746829804647,-91.04526230072315,-91.69156843988257,-87.04698142464078,-86.56316988238876,-79.78049827427088,-80.09503653116106,-79.78808875011968,-85.21486444935637,-85.32870209239073,-83.8068395122801,-85.10605236201653,-84.99535668439756,-84.29989646276397
206,-94.9394782248983,-96.58804953142541,-101.7607957906827,-104.82864864121679,-111.30019745270987,-109.66002058372881,-110.11921987241708,-113.92147005682796,-115.77147521972422,-117.172474208359,-114.39018165974609,-113.5735538599422,-104.6765341946876,-108.82177798235205,-105.67331489476268,-96.99131222499369,-91.88373070309686,-90.98277590890174,-91.60555167250583,-87.02871067436773,-86.63077916369134,-79.88200710162384,-79.96362713724477,-79.86959188919029,-85.38578523477996,-85.37110627126106,-83.9524239905333,-85.07692201530924,-84.98417716605434,-84.25107425083677
207,-94.86242344571444,-96.84013183718316,-101.71661279375343,-104.90154902468511,-111.31089498307296,-109.78550919447389,-110.03226920188018,-113.99714124544153,-115.59882825224568,-117.12502255615237,-114.37334897378389,-113.54525684312777,-104.71450806656341,-108.76534291379832,-105.58892935537632,-97.08466174883209,-91.97385620049023,-90.97017737020983,-91.51769502407787,-87.0693120032524,-86.60094991416415,-79.83362728354896,-80.01110533684876,-79.81383147175032,-85.41419922403058,-85.3686605801216,-83.94965391515636,-85.18518196451835,-84.93305599709613,-84.21467823001412
208,-94.8996087045056,-96.57151582153254,-101.41240240973318,-104.93777218154582,-111.06230956024528,-109.91158557198615,-109.82765882488782,-114.07268619831473,-115.33511499307748,-117.19453720730381,-114.16743808728879,-113.53006345651701,-104.60325968856385,-108.68275738209203,-105.60160637185739,-96.98470421871777,-91.85123151140468,-90.97086933206262,-91.50711995179397,-86.92637976584898,-86.41350160939032,-79.61334579278267,-80.08753632490823,-79.92494191610362,-85.14936511960563,-85.254998196579,-83.99859519011704,-85.14786928796023,-84.85896285224624,-84.22061237017087
209,-94.82072829787587,-96.87749966633972,-101.48968470204494,-104.83984524763231,-110.83720053626885,-109.91056216949386,-110.06194247984777,-114.16962280228367,-115.43293576584564,-117.1532427367232,-113.95005842894761,-113.20869972942143,-104.28336642898428,-108.57783714388353,-105.79940477362612,-97.013249891487,-91.75578165291806,-90.75198864099275,-91.35124251556834,-86.84691288941238,-86.29484136621161,-79.42632516985306,-79.93832799109384,-79.96505663573515,-84.82213356980844,-85.1864091164224,-83.8575839622147,-85.28377831246483,-84.70987642250145,-84.29939399795738
210,-94.73196334470596,-96.7608452600537,-101.52649418802628,-104.97065369044624,-110.73570220530775,-109.76642155495465,-110.05370898566439,-114.1527808603997,-115.59371104780085,-117.18167843355337,-113.85220194203457,-113.28541903417826,-104.44041073345072,-108.63529444868095,-105.84746756259926,-97.06280674775341,-91.58913713862779,-90.93168690059369,-91.58443451262512,-86.80048259731242,-86.30494076149829,-79.4583032312535,-80.0028013395434,-80.01128239054577,-84.49433434303482,-85.30089746415226,-83.74614759870731,-85.21772307073641,-84.8171547115231,-84.14767868749342
211,-94.94143024291115,-96.48682642235066,-101.70237390316007,-105.17606368501073,-110.63124321270415,-109.65427017169439,-110.19249665455055,-114.17222738004911,-115.54261666953688,-117.07778602127435,-113.753405902755,-113.2646906012116,-104.5189512497679,-108.5772557149684,-105.80554735230629,-96.91513029697454,-91.72936682818823,-90.82342068501333,-91.52381263488697,-86.79000452517131,-86.45706079363168,-79.40220237054241,-80.05637678092103,-80.06991390300009,-84.56341540663783,-85.17222871159112,-83.75694230515053,-85.155488984903,-85.01529431212995,-84.06545038459316
212,-95.66204955288632,-96.06138919614187,-101.82666788172118,-104.84433804256254,-110.56135463395688,-109.97079443436485,-110.53642621443785,-113.92361928069177,-115.54526002693228,-117.4336666196134,-113.39535094624554,-113.64196710231039,-104.81399113057812,-108.66872897337866,-105.96023878244797,-96.73178097087781,-91.37525848969919,-90.66887295635102,-91.08703116154807,-86.9653959619321,-86.4796931924219,-79.09525756328216,-79.91908305482082,-80.19482238671226,-84.58184208306754,-85.25699688848249,-84.02168625571393,-85.11911563625557,-85.35466089786668,-83.968470066178
213,-95.57333137654665,-96.03698678851418,-101.81998223621079,-104.83127148240777,-110.61864322596696,-110.05952641050172,-110.59151171065247,-113.91725745359291,-115.57441254588078,-117.39220222129566,-113.22400631787319,-113.72646232917425,-104.88608139963786,-108.6520449654501,-105.90083742786041,-96.87735337988548,-91.41167849725159,-90.74299689012732,-91.10424587519208,-86.86029643596908,-86.4518613970377,-79.09341510147648,-79.96781576860941,-80.05299152459472,-84.51046686824489,-85.3868655087663,-83.86835381809796,-85.09509584973775,-85.52070300212165,-83.9341565401457
214,-95.58562232672202,-96.27765803281721,-101.88991330685164,-105.00108289270905,-110.42964955234223,-110.02953359366609,-110.62315282205246,-113.79423419313883,-115.49664117192154,-117.29768124954066,-113.061686101237,-113.69989306357492,-104.87258993385718,-108.62501509917955,-106.046087561521,-96.9864027359753,-91.38382151398827,-90.84081193268482,-91.0728438764064,-87.10149154269102,-86.48660669152811,-79.29605414816763,-79.86525163495791,-80.18760295057282,-84.5958411566365,-85.40333944469386,-83.74185527282509,-84.91892968237612,-85.71439276017833,-83.79557360599848
215,-95.4570882114237,-96.24926962419578,-101.92979567191544,-104.97448770446579,-110.39373610114833,-109.78848116924024,-110.42921527615364,-113.89277677998902,-115.50841352083663,-117.14578520796091,-113.09811991857742,-113.69538057631654,-104.78529985232556,-108.30953047575741,-106.14117916283978,-96.98892794758008,-91.23240004814963,-90.8328032235896,-90.96002458162145,-87.13478850214122,-86.4784079186363,-79.22908504532839,-80.0158407345978,-80.1942119135944,-84.54626715862331,-85.34738828305166,-83.79469666059501,-84.99138643772885,-85.85036312875883,-83.70032325852053
216,-95.56106631168599,-96.23191267186327,-102.17631860654616,-105.35604328577452,-110.38142448313413,-109.75558331451779,-110.39183763155094,-114.05570859856584,-115.9231347397217,-117.14223255314205,-113.53224630884962,-113.72965054177995,-104.7773197328142,-108.12536165581527,-106.01470489040449,-97.14845896163553,-91.47406942561719,-91.0039944014942,-91.0240418403635,-87.11546583559645,-86.65842204871605,-78.93518880293752,-80.08896818827563,-80.11705233204522,-84.67080695694003,-85.35623493764946,-83.94752413433105,-84.68247931498681,-85.73289386642035,-83.97964157909973
217,-95.3773491068239,-96.28675148457259,-101.96638158198277,-105.5601880738208,-110.50356251765746,-109.62296375726454,-110.59525468143521,-114.18223870344696,-115.981145909974,-117.20070652049756,-113.53384590073367,-113.75265236510857,-104.9232334195178,-108.15250365752141,-106.08632513104654,-97.08838719602602,-91.49623674134223,-91.04744828609145,-91.12963422964874,-87.09935359798848,-86.52610155419255,-78.91585683619549,-80.0205299299162,-80.29892173339826,-84.63794597351948,-85.26897327490121,-84.0956888226198,-84.7167523421061,-85.61275731470849,-84.08960128323695
218,-95.27634465471287,-96.3793238811525,-101.89958588019267,-105.47844746754137,-110.61547106291772,-109.58115227586676,-110.73436453705335,-114.17205386325098,-115.93735874023737,-117.24441321060173,-113.53801877193047,-113.6357432450396,-104.89799821807831,-108.26968607622095,-106.05145289566669,-97.07620188339585,-91.53650485921922,-91.15013492600386,-91.12601058489807,-87.09896969897882,-86.61883373373558,-78.90656178246863,-80.08122294702812,-80.37499769076292,-84.54285187438789,-85.45758180906049,-84.05894462805549,-84.69349693291598,-85.46427817446582,-84.13647309872536
219,-95.37974183915777,-96.42158669759645,-101.98612215136595,-105.31238714982054,-110.5003520599976,-109.83357382213292,-110.59769568008412,-114.43671175724525,-115.95671862333776,-117.28851424101902,-113.58663268704505,-113.1605437991509,-104.64768739873139,-108.36255004492078,-106.03671846849348,-97.35069745052895,-91.43617818488296,-91.03717615784804,-91.10056546740738,-87.1724594848684,-86.74463205841086,-78.68598510281952,-79.99727399098357,-80.49955913267183,-84.26482724988436,-85.38734752752985,-83.89249130082301,-84.52973120854683,-85.60498392102373,-84.17175792724322
220,-95.30308083260044,-96.48717253145131,-102.25162598930667,-105.41440234684826,-110.52105639694824,-109.82400944886055,-110.58678696606951,-114.39842637532486,-115.87501596002332,-117.20441862992793,-113.7165487509056,-113.30001394075498,-104.772598039043,-108.5765498543621,-106.09744894851714,-97.26384831018213,-91.76510520777244,-90.88005613347921,-91.16777249417513,-87.00554478229068,-86.9453145144554,-78.55700765233064,-80.13855246831396,-80.45324173817934,-84.31291149507051,-85.39037586164378,-84.0043996839186,-84.41454123323294,-85.67539188164862,-84.09390389743275
221,-95.23707350854787,-96.51915412124119,-102.1629676890901,-105.46459853289757,-110.70579814393092,-109.92205345293021,-110.68548068416787,-114.29695068266759,-115.9743171475839,-117.31251610463366,-113.64399868737587,-113.151057084181,-104.712959572181,-108.61014254231432,-106.1001222734781,-97.06325212441956,-91.75675092685451,-90.83245106933326,-91.19396073512232,-87.1140592021179,-86.70865465851071,-78.53108655529596,-80.20013617114499,-80.43957151677667,-84.37258073700524,-85.33126725397726,-84.03593605838779,-84.46627553061107,-85.67776439697953,-84.08274548081931
222,-95.32472880684833,-96.57529516007688,-102.17513246417525,-105.4215853111497,-110.75601683558325,-109.92312967971925,-110.4656000944963,-114.24642553257695,-116.03087265631628,-117.34578673520919,-113.6378093586662,-113.17612578593956,-104.62590288404017,-108.34564287178952,-106.16812541943429,-96.95913922910276,-91.91060909641807,-91.07781810352766,-91.2073230220846,-87.20624745076286,-86.72325541931114,-78.57089813721336,-80.16523528310856,-80.61284457682945,-84.48604952014318,-85.25581984125411,-84.02880476767643,-84.51360212240307,-85.67039393114558,-84.34104342291971
223,-95.40131001757551,-96.42808724713238,-101.90074510453594,-105.50728470869684,-110.78530145855025,-109.89188121908971,-110.53600116495353,-114.0686228917585,-116.03923221713073,-117.44447746074052,-113.73729714592325,-113.27985436263572,-104.65170829074904,-108.36847276930064,-106.29080983700028,-96.97322115859006,-91.8898569452878,-91.05929765536254,-91.12010710636713,-87.18152040719008,-86.84434266474766,-78.58871346076947,-80.1609755864791,-80.54081862888715,-84.40539720135077,-85.2095538650691,-84.07093364125426,-84.65104246976523,-85.68926242774849,-84.25390884843279
224,-95.27991939470355,-96.61166067514279,-101.82708890081778,-105.31307110887724,-110.69510944542817,-110.00329338647883,-110.31047077862178,-113.91093195163684,-115.99653690074854,-117.3807734450452,-113.61995487732827,-113.37618331356246,-104.61505593670422,-108.26175410580332,-106.47903056337982,-96.99191738508901,-91.86273887591645,-91.09065425151258,-90.84422140894891,-87.1570776318449,-86.89963285639509,-78.63808533277461,-80.06006454393433,-80.52682107220863,-84.4011210119543,-85.50970717251548,-83.79071478919457,-84.94922873242119,-85.64719345818438,-84.38806931761792
225,-95.370164666727,-96.67162602912546,-101.80113521526955,-105.16928640448805,-110.58809712680723,-109.87271904634599,-110.45606929324049,-113.88198339472959,-115.93504702760025,-117.3532958966371,-113.6061821519886,-113.36551599609248,-104.60397020858564,-108.3108745760658,-106.43454665207194,-96.90976815460031,-92.02392570960292,-91.32795321772413,-90.98400975384243,-87.07446164662494,-86.83311370454288,-78.69737271384744,-80.04352178953914,-80.51853046759517,-84.39729121862473,-85.5301241303255,-83.59795801435637,-84.88564331910844,-85.76256730934327,-84.44179021653161
226,-95.45421191704067,-96.63141837541544,-101.73075178305865,-105.13121118042694,-110.52131159590077,-109.84283824396333,-110.46686019384111,-113.99867738111072,-115.98893582659582,-117.29548546503212,-113.70559676569299,-113.29712487559226,-104.66697626412564,-108.2068043030767,-106.49038792656665,-97.11916075835755,-91.92318035163368,-91.33523857333138,-91.01444195082439,-86.99946822480888,-86.86204543233625,-78.66815533625915,-80.0857091154206,-80.54280858224885,-84.36594806905038,-85.50682518767974,-83.61848411893115,-85.06392804139406,-85.77809572618362,-84.6272845360461
227,-95.73314340943513,-96.85401775237621,-101.81590049164672,-105.10736771972988,-110.68074291240734,-109.68933208239358,-110.44016933880629,-114.12874501079733,-116.25479129072097,-117.41554470520936,-113.68777892684115,-113.37160504143898,-104.66466365340504,-108.07175760734235,-106.39912802947921,-97.00132114460328,-92.12504096995713,-91.11257000666204,-91.00072813768924,-87.22256711701972,-87.25894742358305,-78.71936904748094,-80.38548424995281,-80.65092024788032,-84.73552512809118,-85.64854994985188,-83.93873522698054,-85.17714288487046,-85.76930193763582,-84.77980895857516
228,-95.67444659866493,-96.79390613672442,-101.95307773070364,-104.8695832453061,-110.58676870167817,-109.77897355360516,-110.17276756895791,-113.98130808248732,-116.11722100968286,-117.46496445867461,-114.02061554232316,-113.32965883609532,-104.63049162150129,-108.09650926844027,-106.56252041833835,-97.22703951353891,-92.51504757337254,-90.87154143818167,-90.92819635892332,-87.29647652089257,-87.15624916240367,-78.55058357524635,-80.16566995251151,-80.71592729109557,-84.64817946858167,-85.62834535022841,-83.83090570530919,-85.36020607685039,-85.92180738400573,-84.80782930593219
229,-95.46201938546359,-96.93528530323816,-101.98816807357181,-104.87129456267208,-110.64009154022469,-109.66653385012692,-110.2270903554468,-114.0565646752344,-116.12442041078731,-117.49921569099412,-113.93685230194293,-113.32556345244356,-104.50747492064072,-107.97899315446227,-106.51598740593232,-97.33300605992439,-92.45786586909975,-90.99542492052616,-91.02700836753063,-87.27696998760898,-87.02176864742913,-78.78298075687962,-80.2006245747833,-80.71306546763047,-84.69458012001535,-85.5281550040359,-83.85842137892463,-85.29947116843817,-85.95268344138786,-84.82673005213331
230,-95.56376241533609,-96.95706161812312,-101.91121977981929,-104.81166499574684,-110.63470687194351,-109.6762096115956,-110.2195797135638,-114.05061994829853,-116.22633689227808,-117.68082319550138,-114.04514335855984,-113.23023563652212,-104.41228011106307,-107.9695014243634,-106.64423587778904,-97.29765845244687,-92.46532391601315,-90.89587738339598,-90.93548616338012,-87.27096041672118,-87.1835987063083,-78.80084542056309,-80.10015254223703,-80.76248624876864,-84.91765980670198,-85.60011804853254,-83.83340346036194,-85.20133985018545,-86.00980973622615,-84.8143367522546
231,-95.83714678951195,-96.82288060918918,-101.96669321661395,-104.81467988435476,-110.21279862282583,-109.69516196569502,-110.10948070141863,-114.02916253003808,-116.26812966571788,-117.76996086090165,-113.90278289065952,-112.83066502453843,-104.58233699662425,-108.28432268113671,-106.70296207463049,-97.46370407131613,-92.50094083513906,-90.95802541924091,-91.17079471650635,-87.38387130869232,-87.32166745226276,-78.8209506999373,-80.1940651725705,-80.85018982981687,-84.58910246630853,-85.80684529646754,-83.87089363487208,-85.12435420717662,-85.9038622841479,-84.73215913191018
